"","ID","CDLCode","CellCount","TotalCellCount","Percent","CDLYear","Buffer","CDLCategory","Class","StationL_1","StationNam","Elevation","Longitude","Latitude"
"4346",300,23,1,36,3,"2009","100m","Spring Wheat","Crop","AU570","KB7STN-13 Sunburst","1038.1488",-111.91752,48.88243
"4347",300,37,2,36,6,"2009","100m","Other Hay/Non Alfalfa","Crop","AU570","KB7STN-13 Sunburst","1038.1488",-111.91752,48.88243
"4348",300,121,10,36,28,"2009","100m","Developed/Open Space","Developed/Open Space","AU570","KB7STN-13 Sunburst","1038.1488",-111.91752,48.88243
"4349",300,122,1,36,3,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","AU570","KB7STN-13 Sunburst","1038.1488",-111.91752,48.88243
"4350",300,152,3,36,8,"2009","100m","Shrubland","Shrubland","AU570","KB7STN-13 Sunburst","1038.1488",-111.91752,48.88243
"4351",300,176,17,36,47,"2009","100m","Grassland/Pasture","Grassland/Pasture","AU570","KB7STN-13 Sunburst","1038.1488",-111.91752,48.88243
"4352",300,190,2,36,6,"2009","100m","Woody Wetlands","Wetland","AU570","KB7STN-13 Sunburst","1038.1488",-111.91752,48.88243
"4353",301,22,2,35,6,"2009","100m","Durum Wheat","Crop","E1200","EW1200 Bloomfield","839.1144",-104.79333,47.35867
"4354",301,23,1,35,3,"2009","100m","Spring Wheat","Crop","E1200","EW1200 Bloomfield","839.1144",-104.79333,47.35867
"4355",301,121,8,35,23,"2009","100m","Developed/Open Space","Developed/Open Space","E1200","EW1200 Bloomfield","839.1144",-104.79333,47.35867
"4356",301,176,24,35,69,"2009","100m","Grassland/Pasture","Grassland/Pasture","E1200","EW1200 Bloomfield","839.1144",-104.79333,47.35867
"4357",302,NA,1,1,100,"2009","100m",NA,NA,"E1809","EW1809 Lethbridge","914.0952",-112.78583,49.66967
"4358",303,23,12,32,38,"2009","100m","Spring Wheat","Crop","E1880","EW1880 Rudyard","955.8528",-110.55,48.55
"4359",303,24,20,32,62,"2009","100m","Winter Wheat","Crop","E1880","EW1880 Rudyard","955.8528",-110.55,48.55
"4360",304,24,5,35,14,"2009","100m","Winter Wheat","Crop","E1931","EW1931 Rudyard","936.9552",-110.54033,48.39317
"4361",304,61,5,35,14,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","E1931","EW1931 Rudyard","936.9552",-110.54033,48.39317
"4362",304,121,15,35,43,"2009","100m","Developed/Open Space","Developed/Open Space","E1931","EW1931 Rudyard","936.9552",-110.54033,48.39317
"4363",304,122,1,35,3,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","E1931","EW1931 Rudyard","936.9552",-110.54033,48.39317
"4364",304,176,9,35,26,"2009","100m","Grassland/Pasture","Grassland/Pasture","E1931","EW1931 Rudyard","936.9552",-110.54033,48.39317
"4365",305,24,17,36,47,"2009","100m","Winter Wheat","Crop","E1937","EW1937 Goldstone","912.876",-110.6,48.85
"4366",305,61,19,36,53,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","E1937","EW1937 Goldstone","912.876",-110.6,48.85
"4367",306,142,34,35,97,"2009","100m","Evergreen Forest","Forest","E2119","EW2119 Kalispell","994.8672",-114.03883,48.1725
"4368",306,152,1,35,3,"2009","100m","Shrubland","Shrubland","E2119","EW2119 Kalispell","994.8672",-114.03883,48.1725
"4369",307,21,1,33,3,"2009","100m","Barley","Crop","E2349","EW2349 Scobey","687.324",-105.38483,48.51883
"4370",307,23,12,33,36,"2009","100m","Spring Wheat","Crop","E2349","EW2349 Scobey","687.324",-105.38483,48.51883
"4371",307,52,1,33,3,"2009","100m","Lentils","Crop","E2349","EW2349 Scobey","687.324",-105.38483,48.51883
"4372",307,61,1,33,3,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","E2349","EW2349 Scobey","687.324",-105.38483,48.51883
"4373",307,121,9,33,27,"2009","100m","Developed/Open Space","Developed/Open Space","E2349","EW2349 Scobey","687.324",-105.38483,48.51883
"4374",307,122,1,33,3,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","E2349","EW2349 Scobey","687.324",-105.38483,48.51883
"4375",307,176,8,33,24,"2009","100m","Grassland/Pasture","Grassland/Pasture","E2349","EW2349 Scobey","687.324",-105.38483,48.51883
"4376",308,0,36,36,100,"2009","100m",NA,NA,"TRTN8","BEAVER CREEK NEAR TROTTERS 13SW","725.424",-103.99222,47.16306
"4377",309,142,32,32,100,"2009","100m","Evergreen Forest","Forest","MSNM8","MISSION CREEK ABOVE MISSION RESERVOIR NEAR ST. IGNATIUS","1075.6392",-113.97944,47.32278
"4378",310,36,1,35,3,"2009","100m","Alfalfa","Crop","NMCM8","NORTH FORK MILK RIVER ABOVE ST MARY CANAL NEAR BABB 18ENE","1284.4272",-113.05583,48.97083
"4379",310,121,2,35,6,"2009","100m","Developed/Open Space","Developed/Open Space","NMCM8","NORTH FORK MILK RIVER ABOVE ST MARY CANAL NEAR BABB 18ENE","1284.4272",-113.05583,48.97083
"4380",310,141,1,35,3,"2009","100m","Deciduous Forest","Forest","NMCM8","NORTH FORK MILK RIVER ABOVE ST MARY CANAL NEAR BABB 18ENE","1284.4272",-113.05583,48.97083
"4381",310,142,2,35,6,"2009","100m","Evergreen Forest","Forest","NMCM8","NORTH FORK MILK RIVER ABOVE ST MARY CANAL NEAR BABB 18ENE","1284.4272",-113.05583,48.97083
"4382",310,152,1,35,3,"2009","100m","Shrubland","Shrubland","NMCM8","NORTH FORK MILK RIVER ABOVE ST MARY CANAL NEAR BABB 18ENE","1284.4272",-113.05583,48.97083
"4383",310,176,12,35,34,"2009","100m","Grassland/Pasture","Grassland/Pasture","NMCM8","NORTH FORK MILK RIVER ABOVE ST MARY CANAL NEAR BABB 18ENE","1284.4272",-113.05583,48.97083
"4384",310,190,16,35,46,"2009","100m","Woody Wetlands","Wetland","NMCM8","NORTH FORK MILK RIVER ABOVE ST MARY CANAL NEAR BABB 18ENE","1284.4272",-113.05583,48.97083
"4385",311,61,1,35,3,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","DTTM8","TETON RIVER NEAR DUTTON 10NE","989.9904",-111.55194,47.93028
"4386",311,152,4,35,11,"2009","100m","Shrubland","Shrubland","DTTM8","TETON RIVER NEAR DUTTON 10NE","989.9904",-111.55194,47.93028
"4387",311,176,30,35,86,"2009","100m","Grassland/Pasture","Grassland/Pasture","DTTM8","TETON RIVER NEAR DUTTON 10NE","989.9904",-111.55194,47.93028
"4388",312,152,2,36,6,"2009","100m","Shrubland","Shrubland","ECCM8","MILK RIVER AT EASTERN CROSSING NEAR SIMPSON 13WNW","810.768",-110.42167,48.97472
"4389",312,176,34,36,94,"2009","100m","Grassland/Pasture","Grassland/Pasture","ECCM8","MILK RIVER AT EASTERN CROSSING NEAR SIMPSON 13WNW","810.768",-110.42167,48.97472
"4390",313,23,3,35,9,"2009","100m","Spring Wheat","Crop","LFRM8","LAKE FRANCES RESERVOIR NEAR VALIER 4SE","1172.8704",-112.2,48.26667
"4391",313,61,32,35,91,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","LFRM8","LAKE FRANCES RESERVOIR NEAR VALIER 4SE","1172.8704",-112.2,48.26667
"4392",314,36,1,36,3,"2009","100m","Alfalfa","Crop","LSCM8","LOST COULEE NEAR GOLDSTONE 16ESE","982.6752",-110.86833,48.96167
"4393",314,152,6,36,17,"2009","100m","Shrubland","Shrubland","LSCM8","LOST COULEE NEAR GOLDSTONE 16ESE","982.6752",-110.86833,48.96167
"4394",314,176,29,36,81,"2009","100m","Grassland/Pasture","Grassland/Pasture","LSCM8","LOST COULEE NEAR GOLDSTONE 16ESE","982.6752",-110.86833,48.96167
"4395",315,121,6,32,19,"2009","100m","Developed/Open Space","Developed/Open Space","LTCM8","LOWER TOOTSIE CREEK NEAR HILL 5WSW","1193.5968",-111.0475,48.79944
"4396",315,152,2,32,6,"2009","100m","Shrubland","Shrubland","LTCM8","LOWER TOOTSIE CREEK NEAR HILL 5WSW","1193.5968",-111.0475,48.79944
"4397",315,176,24,32,75,"2009","100m","Grassland/Pasture","Grassland/Pasture","LTCM8","LOWER TOOTSIE CREEK NEAR HILL 5WSW","1193.5968",-111.0475,48.79944
"4398",316,37,1,37,3,"2009","100m","Other Hay/Non Alfalfa","Crop","USCM8","UPPER SAGE CREEK NEAR WHITLASH 7E","1351.4832",-111.09333,48.89389
"4399",316,142,1,37,3,"2009","100m","Evergreen Forest","Forest","USCM8","UPPER SAGE CREEK NEAR WHITLASH 7E","1351.4832",-111.09333,48.89389
"4400",316,152,24,37,65,"2009","100m","Shrubland","Shrubland","USCM8","UPPER SAGE CREEK NEAR WHITLASH 7E","1351.4832",-111.09333,48.89389
"4401",316,176,10,37,27,"2009","100m","Grassland/Pasture","Grassland/Pasture","USCM8","UPPER SAGE CREEK NEAR WHITLASH 7E","1351.4832",-111.09333,48.89389
"4402",316,190,1,37,3,"2009","100m","Woody Wetlands","Wetland","USCM8","UPPER SAGE CREEK NEAR WHITLASH 7E","1351.4832",-111.09333,48.89389
"4403",317,23,2,36,6,"2009","100m","Spring Wheat","Crop","E2671","EW2671 Nashua","658.368",-106.44783,48.10633
"4404",317,61,13,36,36,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","E2671","EW2671 Nashua","658.368",-106.44783,48.10633
"4405",317,176,21,36,58,"2009","100m","Grassland/Pasture","Grassland/Pasture","E2671","EW2671 Nashua","658.368",-106.44783,48.10633
"4406",318,23,2,35,6,"2009","100m","Spring Wheat","Crop","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4407",318,36,2,35,6,"2009","100m","Alfalfa","Crop","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4408",318,53,1,35,3,"2009","100m","Peas","Crop","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4409",318,121,2,35,6,"2009","100m","Developed/Open Space","Developed/Open Space","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4410",318,122,3,35,9,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4411",318,152,6,35,17,"2009","100m","Shrubland","Shrubland","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4412",318,176,8,35,23,"2009","100m","Grassland/Pasture","Grassland/Pasture","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4413",318,190,11,35,31,"2009","100m","Woody Wetlands","Wetland","E2688","EW2688 Fort Peck","641.9088",-106.5025,47.98967
"4414",319,121,21,37,57,"2009","100m","Developed/Open Space","Developed/Open Space","E2692","EW2692 Froid","620.8776",-104.489,48.33433
"4415",319,122,16,37,43,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","E2692","EW2692 Froid","620.8776",-104.489,48.33433
"4416",320,22,12,35,34,"2009","100m","Durum Wheat","Crop","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4417",320,23,8,35,23,"2009","100m","Spring Wheat","Crop","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4418",320,24,1,35,3,"2009","100m","Winter Wheat","Crop","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4419",320,36,1,35,3,"2009","100m","Alfalfa","Crop","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4420",320,37,1,35,3,"2009","100m","Other Hay/Non Alfalfa","Crop","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4421",320,61,5,35,14,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4422",320,121,3,35,9,"2009","100m","Developed/Open Space","Developed/Open Space","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4423",320,131,1,35,3,"2009","100m","Barren","Barren","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4424",320,176,3,35,9,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWWR","WEST PORT OF RAYMOND","754.9896",-104.750674,48.980697
"4425",321,53,1,36,3,"2009","100m","Peas","Crop","GGWTQ","KATQ PLENTYWOOD","619.9632",-104.550153,48.770811
"4426",321,121,21,36,58,"2009","100m","Developed/Open Space","Developed/Open Space","GGWTQ","KATQ PLENTYWOOD","619.9632",-104.550153,48.770811
"4427",321,122,13,36,36,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","GGWTQ","KATQ PLENTYWOOD","619.9632",-104.550153,48.770811
"4428",321,123,1,36,3,"2009","100m","Developed/Med Intensity","Developed/Med Intensity","GGWTQ","KATQ PLENTYWOOD","619.9632",-104.550153,48.770811
"4429",322,22,9,36,25,"2009","100m","Durum Wheat","Crop","GGWAC","ATOR CREEK","691.896",-104.404557,48.791187
"4430",322,23,1,36,3,"2009","100m","Spring Wheat","Crop","GGWAC","ATOR CREEK","691.896",-104.404557,48.791187
"4431",322,36,9,36,25,"2009","100m","Alfalfa","Crop","GGWAC","ATOR CREEK","691.896",-104.404557,48.791187
"4432",322,52,1,36,3,"2009","100m","Lentils","Crop","GGWAC","ATOR CREEK","691.896",-104.404557,48.791187
"4433",322,176,16,36,44,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWAC","ATOR CREEK","691.896",-104.404557,48.791187
"4434",323,22,3,35,9,"2009","100m","Durum Wheat","Crop","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4435",323,23,6,35,17,"2009","100m","Spring Wheat","Crop","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4436",323,24,1,35,3,"2009","100m","Winter Wheat","Crop","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4437",323,33,1,35,3,"2009","100m","Safflower","Crop","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4438",323,36,2,35,6,"2009","100m","Alfalfa","Crop","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4439",323,52,5,35,14,"2009","100m","Lentils","Crop","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4440",323,53,8,35,23,"2009","100m","Peas","Crop","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4441",323,61,8,35,23,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4442",323,176,1,35,3,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWKB","KISLER BUTTE","721.7664",-104.786248,48.666336
"4443",324,22,2,35,6,"2009","100m","Durum Wheat","Crop","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4444",324,23,2,35,6,"2009","100m","Spring Wheat","Crop","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4445",324,24,1,35,3,"2009","100m","Winter Wheat","Crop","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4446",324,36,5,35,14,"2009","100m","Alfalfa","Crop","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4447",324,53,1,35,3,"2009","100m","Peas","Crop","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4448",324,121,4,35,11,"2009","100m","Developed/Open Space","Developed/Open Space","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4449",324,152,3,35,9,"2009","100m","Shrubland","Shrubland","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4450",324,176,16,35,46,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4451",324,195,1,35,3,"2009","100m","Herbaceous Wetlands","Wetland","GGWCR","COALRIDGE","657.7584",-104.232408,48.678106
"4452",325,22,9,35,26,"2009","100m","Durum Wheat","Crop","GGWNM","NORTH MEDICINE LAKE","641.9088",-104.427592,48.521298
"4453",325,23,13,35,37,"2009","100m","Spring Wheat","Crop","GGWNM","NORTH MEDICINE LAKE","641.9088",-104.427592,48.521298
"4454",325,36,3,35,9,"2009","100m","Alfalfa","Crop","GGWNM","NORTH MEDICINE LAKE","641.9088",-104.427592,48.521298
"4455",325,176,10,35,29,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWNM","NORTH MEDICINE LAKE","641.9088",-104.427592,48.521298
"4456",326,22,9,35,26,"2009","100m","Durum Wheat","Crop","GGWKL","KATY LAKE","609.9048",-104.184903,48.498798
"4457",326,36,1,35,3,"2009","100m","Alfalfa","Crop","GGWKL","KATY LAKE","609.9048",-104.184903,48.498798
"4458",326,37,2,35,6,"2009","100m","Other Hay/Non Alfalfa","Crop","GGWKL","KATY LAKE","609.9048",-104.184903,48.498798
"4459",326,121,10,35,29,"2009","100m","Developed/Open Space","Developed/Open Space","GGWKL","KATY LAKE","609.9048",-104.184903,48.498798
"4460",326,176,13,35,37,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWKL","KATY LAKE","609.9048",-104.184903,48.498798
"4461",327,36,2,36,6,"2009","100m","Alfalfa","Crop","GGWSC","SAND CREEK","675.132",-104.273645,48.390431
"4462",327,37,2,36,6,"2009","100m","Other Hay/Non Alfalfa","Crop","GGWSC","SAND CREEK","675.132",-104.273645,48.390431
"4463",327,176,32,36,89,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWSC","SAND CREEK","675.132",-104.273645,48.390431
"4464",328,22,3,35,9,"2009","100m","Durum Wheat","Crop","GGWSW","SOUTHWEST MEDICINE LAKE","637.9464",-104.455815,48.419041
"4465",328,23,10,35,29,"2009","100m","Spring Wheat","Crop","GGWSW","SOUTHWEST MEDICINE LAKE","637.9464",-104.455815,48.419041
"4466",328,36,15,35,43,"2009","100m","Alfalfa","Crop","GGWSW","SOUTHWEST MEDICINE LAKE","637.9464",-104.455815,48.419041
"4467",328,176,6,35,17,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWSW","SOUTHWEST MEDICINE LAKE","637.9464",-104.455815,48.419041
"4468",328,190,1,35,3,"2009","100m","Woody Wetlands","Wetland","GGWSW","SOUTHWEST MEDICINE LAKE","637.9464",-104.455815,48.419041
"4469",329,36,11,37,30,"2009","100m","Alfalfa","Crop","GGWNN","NORTH  NOHLY","573.9384",-104.079269,48.005421
"4470",329,37,1,37,3,"2009","100m","Other Hay/Non Alfalfa","Crop","GGWNN","NORTH  NOHLY","573.9384",-104.079269,48.005421
"4471",329,121,5,37,14,"2009","100m","Developed/Open Space","Developed/Open Space","GGWNN","NORTH  NOHLY","573.9384",-104.079269,48.005421
"4472",329,176,1,37,3,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWNN","NORTH  NOHLY","573.9384",-104.079269,48.005421
"4473",329,190,16,37,43,"2009","100m","Woody Wetlands","Wetland","GGWNN","NORTH  NOHLY","573.9384",-104.079269,48.005421
"4474",329,195,3,37,8,"2009","100m","Herbaceous Wetlands","Wetland","GGWNN","NORTH  NOHLY","573.9384",-104.079269,48.005421
"4475",330,1,1,36,3,"2009","100m","Corn","Crop","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4476",330,23,1,36,3,"2009","100m","Spring Wheat","Crop","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4477",330,36,4,36,11,"2009","100m","Alfalfa","Crop","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4478",330,37,3,36,8,"2009","100m","Other Hay/Non Alfalfa","Crop","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4479",330,41,3,36,8,"2009","100m","Sugarbeets","Crop","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4480",330,121,8,36,22,"2009","100m","Developed/Open Space","Developed/Open Space","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4481",330,122,4,36,11,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4482",330,176,7,36,19,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4483",330,190,2,36,6,"2009","100m","Woody Wetlands","Wetland","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4484",330,195,3,36,8,"2009","100m","Herbaceous Wetlands","Wetland","GGWFV","FAIRVIEW","591.0072",-104.047678,47.858676
"4485",331,121,26,35,74,"2009","100m","Developed/Open Space","Developed/Open Space","GGW11","NW Sidney","606.8568",-104.183611,47.727329
"4486",331,122,8,35,23,"2009","100m","Developed/Low Intensity","Developed/Low Intensity","GGW11","NW Sidney","606.8568",-104.183611,47.727329
"4487",331,176,1,35,3,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGW11","NW Sidney","606.8568",-104.183611,47.727329
"4488",332,176,35,35,100,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWWS","WEST OF SIDNEY","717.804",-104.34062,47.70105
"4489",333,121,1,36,3,"2009","100m","Developed/Open Space","Developed/Open Space","GGWHY","HAY COULEE","797.052",-108.096899,47.499489
"4490",333,142,1,36,3,"2009","100m","Evergreen Forest","Forest","GGWHY","HAY COULEE","797.052",-108.096899,47.499489
"4491",333,152,16,36,44,"2009","100m","Shrubland","Shrubland","GGWHY","HAY COULEE","797.052",-108.096899,47.499489
"4492",333,176,18,36,50,"2009","100m","Grassland/Pasture","Grassland/Pasture","GGWHY","HAY COULEE","797.052",-108.096899,47.499489
"4493",334,36,1,34,3,"2009","100m","Alfalfa","Crop","GGWFB","FOURCHETTE","702.8688",-107.775907,47.744603
"4494",334,37,12,34,35,"2009","100m","Other Hay/Non Alfalfa","Crop","GGWFB","FOURCHETTE","702.8688",-107.775907,47.744603
"4495",334,61,1,34,3,"2009","100m","Fallow/Idle Cropland","Fallow Cropland","GGWFB","FOURCHETTE","702.8688",-107.775907,47.744603
"4496",334,121,2,34,6,"2009","100m","Developed/Open Space","Developed/Open Space","GGWFB","FOURCHETTE","702.8688",-107.775907,47.744603
